unifiedDeliveryDriver;geoKey;capacity;peakCapacity;activationDateFrom;activationDateTo;products
Sailpost;88050;3700;9300;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88051;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88051;550;1400;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88054;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88054;500;1200;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88055;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88055;400;1000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88056;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88056;440;1100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88060;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88060;3500;9000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88062;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88062;260;600;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88064;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88064;650;1600;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88065;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88065;500;1200;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88067;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88067;350;1000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88068;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88068;1000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88069;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88069;400;1000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88070;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88070;600;1500;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88071;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;88071;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88100;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88100;10000;25000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;KR;1000;3000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;890
Fulmine;KR;5900;7080;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;AR,RS
Sailpost;KR;40000;100000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;890
Fulmine;88811;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88811;3600;9000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88812;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88812;800;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88813;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88813;700;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88814;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88814;900;3000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;88815;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88815;150;180;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88816;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88816;1600;4000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;88817;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88817;150;180;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;88818;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88818;150;180;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88819;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;88819;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88821;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88821;1400;3500;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88822;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88822;700;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;88823;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88823;150;180;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88824;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;88824;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;88825;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88825;150;180;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88831;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88831;1300;3100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88832;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88832;500;1200;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88833;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;88833;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;88834;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88834;150;180;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88835;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88835;900;2500;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88836;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88836;1500;3500;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88837;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88837;2200;5300;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88838;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88838;1600;3800;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88841;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88841;4500;10600;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88842;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88842;2500;6500;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;88900;400;480;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;88900;15300;38000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;RC;5000;15000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;890,AR,RS
Fulmine;RC;10200;12140;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;AR,RS
Sailpost;RC;37500;89900;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;890
Poste;89010;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89010;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89011;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89011;900;2100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89012;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89012;300;800;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89013;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89013;1700;4200;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89014;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89014;500;1100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89015;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89015;1600;3900;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89016;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89016;700;1600;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89017;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89017;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89018;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89018;1200;2800;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89020;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89020;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89021;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89021;600;1400;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89022;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89022;900;2100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89023;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89023;500;1100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89024;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89024;900;2200;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89025;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89025;1300;3100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89026;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89026;500;1100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89027;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89027;400;900;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89028;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89028;300;600;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89029;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89029;1300;3200;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89030;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89030;1800;4400;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89031;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89031;500;1100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89032;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89032;400;900;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89033;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89033;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89034;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89034;800;1900;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89035;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89035;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89036;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89036;300;800;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89037;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89037;100;100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89038;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89038;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89039;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89039;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89040;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89041;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89041;600;1500;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89042;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89042;600;1500;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89043;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89043;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89044;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89044;1000;2600;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89045;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89045;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89046;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89046;600;1400;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89047;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89047;600;1400;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89048;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89048;1500;3700;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89049;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89049;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89050;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89050;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89052;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89052;400;1000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89054;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89054;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89056;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89056;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89057;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89057;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89058;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89058;400;1000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89060;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89060;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89062;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89062;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89063;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89063;1000;2400;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89064;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89064;600;1400;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89065;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89065;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89069;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89069;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89121;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89121;600;1400;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89122;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89122;300;800;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89123;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89123;100;100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89124;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89124;200;400;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89125;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89125;100;100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89126;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89126;3600;9000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89127;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89127;100;100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89128;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89128;200;400;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89129;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89129;200;400;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89131;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89131;1500;3600;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89132;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89132;200;400;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89133;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89133;3600;9000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89134;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89134;3000;3000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89135;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89135;2000;4900;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;VV;1000;3000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;890
Sailpost;VV;32100;78200;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;890
Fulmine;VV;3500;4160;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;AR,RS
Fulmine;89812;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89812;2400;5800;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89813;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89813;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89814;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89814;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89815;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89815;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89816;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89816;800;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89817;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89817;1200;2800;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89818;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89818;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89819;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89819;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89821;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89821;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89822;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89822;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89823;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89823;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89824;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89824;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89831;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89831;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89832;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89832;1300;3100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89833;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89833;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89834;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;89834;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89841;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89841;1600;3900;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89842;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89842;1100;2600;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89843;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89843;2300;5600;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89844;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89844;2700;6700;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89851;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89851;2100;5100;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89852;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89852;1600;4000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89853;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89853;700;1700;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89861;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89861;2000;4800;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89862;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89862;600;1300;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89863;200;230;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89863;400;900;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89864;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89864;500;1200;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89866;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89866;1200;3000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89867;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89867;700;1700;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89868;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89868;500;1000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;89900;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Sailpost;89900;8400;21000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;PA;6500;20000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;890,AR,RS
Fulmine;PA;18600;22620;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;AR,RS
Poste;90010;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;90011;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;90011;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;90012;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;90012;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;90013;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
